participant_id,self_understanding,minivlat_score,difficulty_rating,sentence,minivlat_time,predictions,level_1,level_2,level_3,level_4,image
1881ba5b5776ae1f0ca8d6c8,6,12,4,A picture of a bar chart showing the Referendum results.,5.051483333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-40784.png
1881ba5b5776ae1f0ca8d6c8,6,12,4,"The Y-axis represents the number of votes, with values ranging from 0-2,500,000.",5.051483333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-40784.png
1881ba5b5776ae1f0ca8d6c8,6,12,4,"The X-axis represents the voting options, Yes or No.",5.051483333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-40784.png
1881ba5b5776ae1f0ca8d6c8,6,12,4,"The ""Yes"" votes are over the 1,500,000 vote mark, estimated about 1,600,000.",5.051483333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-40784.png
1881ba5b5776ae1f0ca8d6c8,6,12,4,"The ""No"" vote total is larger, around 2,000,000.",5.051483333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-40784.png
1881ba5b5776ae1f0ca8d6c8,6,12,5,A bar chart displaying Income tax plus employee and employer social security contributions as % of labour costs in 2021.,5.051483333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-37794.png
1881ba5b5776ae1f0ca8d6c8,6,12,5,There are 39 bars representing 38 countries plus the OECD average.,5.051483333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-37794.png
1881ba5b5776ae1f0ca8d6c8,6,12,5,"Most bars are broken down into three colors representing Employee, Employer, and Income tax percents.",5.051483333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-37794.png
1881ba5b5776ae1f0ca8d6c8,6,12,5,"Some exception countries are Denmark and New Zealand which only have an Income tax category, Iceland and Australia that do not have an Employee category, Chile which only has an Employee category, and Colombia which has no data.",5.051483333,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-37794.png
efe3a2e1c9a8e04870ad64c0,4,10,3,"The line graph above shows that until around 2002, New Mexico was the leader in annual production of methane.",6.1255,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-16734.png
efe3a2e1c9a8e04870ad64c0,4,10,3,"Following 2002, Colorado began competing with New Mexico as the leader with productions hovering around 500 billion cubic feet from 2002-2011.",6.1255,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-16734.png
efe3a2e1c9a8e04870ad64c0,4,10,3,"In 2007 Wyoming became the leader for methane production, beating both Colorado and New Mexico with productions in the ~550 billion cubic feet range.",6.1255,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-16734.png
efe3a2e1c9a8e04870ad64c0,4,10,3,"Both Virginia and Alabama both made the chart as well, but barely produced more than 100 billion cubic feet a year from 1988-2011.",6.1255,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-16734.png
efe3a2e1c9a8e04870ad64c0,4,10,2,The pie chart above shows the Occupational Structure of Nash from the census of 1881.,6.1255,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-20101.png
efe3a2e1c9a8e04870ad64c0,4,10,2,"At that time, Agriculture was the leading structure at 40% followed closely by textiles and clothing at 31%.",6.1255,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-20101.png
efe3a2e1c9a8e04870ad64c0,4,10,2,"Domestic services came in at 10% and several other categories including tradesman, food and lodging, local professionals and government, and ""other"" categories all lie below 10%.",6.1255,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-20101.png
efe3a2e1c9a8e04870ad64c0,4,10,2,The number of households has been on a mostly upward trend from 1881-2011 minus a brief drop between years 1921-1931.,6.1255,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-25679.jpg
efe3a2e1c9a8e04870ad64c0,4,10,2,"Initially starting around 79 households in 1881, now in 2011 there is an all time high of around 125 households.",6.1255,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-25679.jpg
3442849847f41ee23b30ed56,2,8,2,"there is a circle graph with nthe front end side that takes up 25.09 gt/kwh, next would be decommissioning 12.01g/kwh ,then operations 11.58g/kwh, back end 9.20g/kwh, then last would be construction 8.20g/kwh",7.565383333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-15419.png
3442849847f41ee23b30ed56,2,8,2,"1995 the uk came in last with UK, japan, australia, canada, france,germany, SWITZERLAND, THEN THE US. 
2000 WAS THE SAME WAY
2005 JAPAN WAS IN THE LAST THEN THE UK FOLLOWED BY AUSTRALIA, FRANCE GERMANY, CANADA SWITZERLAND THEN THE US.
2007 JAPAN, UK AUSTRIALIA, FRANCE GERMANY CANADA SWITZERLAND AND THE US",7.565383333,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-1840.png
3442849847f41ee23b30ed56,2,8,5,I DONT EVEN KNOW HOW TO START THIS,7.565383333,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-24650.jpg
073c4434f5a8d22bee5c4955,5,7,2,This shows that Business R&D made more money in millions over the years than Public R&D.,3.0157,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-23037.png
073c4434f5a8d22bee5c4955,5,7,2,"While Business R&D showed growth, Public R&D mostly stayed stagnant.",3.0157,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-23037.png
073c4434f5a8d22bee5c4955,5,7,3,"US Senate elections Coleman and Franken were very close on the polls, almost neck and neck, while Barkley was behind.",3.0157,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-19639.png
073c4434f5a8d22bee5c4955,5,7,2,2011 had the most number of households.,3.0157,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-25679.jpg
073c4434f5a8d22bee5c4955,5,7,2,"From 1881-1931 the households numbers were constant, but then it increased after.",3.0157,"[0, 1, 1, 0]",0,1,1,0,prolific/train-0-25679.jpg
c47f4bbdbcc5de0b3760940e,5,9,4,Parabolic curve in decart system of coordinate.,12.14488333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-21824.png
c47f4bbdbcc5de0b3760940e,5,9,4,Horizontal Axis a from 6.6 to 9 and vertical axis Fa from 0 to 1.Curve is reaching plato around 8.5,12.14488333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-21824.png
c47f4bbdbcc5de0b3760940e,5,9,3,"Data presented in a chart of two coloms in different colors.Yes voted about 1,700,000 in blue and no votes about 2,000,000 in red.",12.14488333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-40784.png
c47f4bbdbcc5de0b3760940e,5,9,3,Data presented in a chart of two colons in different colors.,12.14488333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-40784.png
c47f4bbdbcc5de0b3760940e,5,9,3,"Yes voted about 1,700,000 in blue and no votes about 2,000,000 in red.",12.14488333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-40784.png
c47f4bbdbcc5de0b3760940e,5,9,4,"methane production trend for 5 US stated presented in Pareto chart. horizontal X is for time from 1989 to 2011, vertical Y for Annual production.",12.14488333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-16734.png
c47f4bbdbcc5de0b3760940e,5,9,4,"Alabama and Virginia curves about flat with output reaches 100 bcf, other tree state improve output frless the 50 bcf to 400-600 bcf",12.14488333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-16734.png
842505640bd1bc07de711628,4,12,3,The image is a line graph that it increasing in value.,3.730516667,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-21824.png
842505640bd1bc07de711628,4,12,3,"It is a donut graph that has 5 key factors which are Front end, Construction, Operation, Back end, and Decommissioning.",3.730516667,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-15419.png
842505640bd1bc07de711628,4,12,3,"It is a circle graph that is colored mostly Blue to represent the religion, Christian.",3.730516667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-25923.png
842505640bd1bc07de711628,4,12,3,The second largest color is Green for no religion.,3.730516667,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-25923.png
b342252709b5ab8c8bd0b54b,6,11,1,80% of families in Montmartre involve married couples. 8% of families in Montmartre involve common-law couples. 12% of families in Montmartre involve solely female parents.,7.055433333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-23500.jpg
b342252709b5ab8c8bd0b54b,6,11,1,80% of families in Montmartre involve married couples. 8% of families in Montmartre involve common-law couples. 12% of families in Montmartre solely involve female parents.,7.055433333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-23500.jpg
b342252709b5ab8c8bd0b54b,6,11,3,"39% of Vietnamese people have the surname ""Nguyen"". 11% of Vietnamese people have the surname ""Tran"". 10% of Vietnamese people have the surname ""Le"". 7% of Vietnamese people have the surname ""Pham"". 5% of Vietnamese people have the surnames ""Huynh/Hoang"" and ""Phan"". 4% of Vietnamese people have the surname ""Vu/Vo"". 2% of Vietnamese people have the surnames ""Dang"" and ""Bui"". 1% of Vietnamese people have the surnames ""Do"", ""Ho"", ""Ngo"", ""Duong"", and ""Ly"". 9% of Vietnamese people have other surnames.",7.055433333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-9265.png
b342252709b5ab8c8bd0b54b,6,11,1,"In 2008 during the Minnesota senate elections, Coleman received the most votes by November.",7.055433333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-19639.png
b342252709b5ab8c8bd0b54b,6,11,1,Franken received the second highest votes.,7.055433333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-19639.png
b342252709b5ab8c8bd0b54b,6,11,1,Barkley received the least amount of votes.,7.055433333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-19639.png
7d0fb8b418fb6249ff5a9afd,3,7,2,"Atrophy is $9,22 for total aid of $79,50",3.853333333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-38672.png
7d0fb8b418fb6249ff5a9afd,3,7,5,The graph shows an upward trend.,3.853333333,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-21824.png
7d0fb8b418fb6249ff5a9afd,3,7,4,Affective and process have the highest intervals.,3.853333333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-30594.png
50a07de9ca958836cbf5e5de,5,10,5,"The graph shows that the number of abortion clinics in Utah has steadily decreased from 7 in 1980, to only 1 from around 2017-2019.",10.0804,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-11058.png
50a07de9ca958836cbf5e5de,5,10,5,"This graph shows the caalbed methane production trends for the top 5 producing states: New Mexico, Alabama, Virginia, Colorado, and Wyoming.",10.0804,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-16734.png
50a07de9ca958836cbf5e5de,5,10,5,"New Mexico has also had the sharpest continued decline in production and as of 2011, produces at least 100 billion cubic feet less than both Wyoming and Colorado.",10.0804,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-16734.png
50a07de9ca958836cbf5e5de,5,10,5,"This graph shows the coalbed methane production trends for the top 5 producing states: New Mexico, Alabama, Virginia, Colorado, and Wyoming.",10.0804,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-16734.png
50a07de9ca958836cbf5e5de,5,10,5,"New Mexico has also had the sharpest continued decline in production and, as of 2011, produces at least 100 billion cubic feet less than both Wyoming and Colorado.",10.0804,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-16734.png
50a07de9ca958836cbf5e5de,5,10,5,"Team building strategies displayed visually show high effects in all areas, except cognitive.",10.0804,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-30594.png
50a07de9ca958836cbf5e5de,5,10,5,"At 90% credibility interval, Process has the highest effect size, followed closely by Affective and Performance outcomes.",10.0804,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-30594.png
50a07de9ca958836cbf5e5de,5,10,5,All together effects are high.,10.0804,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-30594.png
50a07de9ca958836cbf5e5de,5,10,5,"But in the Cognitive domain, at 10% and 90% credibility, effect size is still quite low.",10.0804,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-30594.png
666bea240aaa1e0fed5bf971,4,11,3,"A pie chart that shows how many families are married couples(80%), Common-law couples(8%) and Female parent(12%).",5.389133333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-23500.jpg
666bea240aaa1e0fed5bf971,4,11,3,A bar graph on the health spending in 7 countries over 4 years: Comparing France to the other countries,5.389133333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24427.JPG
666bea240aaa1e0fed5bf971,4,11,4,A pie chart showing how much of an aid falls under the total aid and what the atrophy is in total,5.389133333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38672.png
81deda9dda162b5e6a7f3c9a,5,10,2,The image is a carbon emissions from nuclear power study in a pie chart format from a 2008 survey.,20.5558,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-15419.png
81deda9dda162b5e6a7f3c9a,5,10,2,"The total is 66.08 g/kWh from the front end being 25.09 g/kWh, construction being 8.20 g/kWh, operation 11.58 g/kWh, back end 9.20 g/kWh and decommissioning 12.01 g/kWh.",20.5558,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-15419.png
81deda9dda162b5e6a7f3c9a,5,10,2,Along with the mean value of carbon dioxide emissions from the life cycle studies among 103 surveyed and includes results from a 1997 Vattenfall study.,20.5558,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-15419.png
81deda9dda162b5e6a7f3c9a,5,10,1,"The data visualization is in a bar graph format with labels of cognitive all being around 0.1 on the y-axis, affective having 10% credibility interval at 0.2, effect size around 0.4 and 90% credibility interval around 0.67.",20.5558,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-30594.png
81deda9dda162b5e6a7f3c9a,5,10,1,"While the process label has 10% credibility interval around 0.18, effect size around 0.41 and 90% credibility interval at 0.69.",20.5558,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-30594.png
81deda9dda162b5e6a7f3c9a,5,10,1,"The performance label for 10% credibility interval around -0.01, effect size around 0.27 and 90% credibility interval around 0.55.",20.5558,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-30594.png
81deda9dda162b5e6a7f3c9a,5,10,1,"Lastly, the all label for 10% credibility interval is around 0.1, effect size around 0.3 and 90% credibility interval around 0.51.",20.5558,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-30594.png
81deda9dda162b5e6a7f3c9a,5,10,4,This data visualization is in a pie chart format with different colors for each Vietnamese family names.,20.5558,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-9265.png
81deda9dda162b5e6a7f3c9a,5,10,4,"At 39% for the last name Nguyen, 11% for Tran, 10% for Le, 7% for Pham, 5% for Huynh/Hoang, 5% for Phan, 4% for Vu/Vo, 2% for Dang, 2% for Bui, 1% for Do, Ho, Ngo, Duong, Ly and 9% for Other.",20.5558,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-9265.png
08776c757e1918ffc6f3f5ef,3,10,2,a line graph that shows the rise and fall of coalbed methane production in top 5 U.S city,5.652766667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-16734.png
08776c757e1918ffc6f3f5ef,3,10,5,A line graph showing bootstrapping population,5.652766667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-21824.png
08776c757e1918ffc6f3f5ef,3,10,4,pie graph showing total aid and atrophy if the value was reduced by 20%,5.652766667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-38672.png
c5c5908f03af2c8d04723a3c,4,6,1,Data shows the UK is more dominated by Christians followed by no religion masses,5.1503,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-25923.png
c5c5908f03af2c8d04723a3c,4,6,3,Data shows a relative upward trend in US R and D,5.1503,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-23037.png
c5c5908f03af2c8d04723a3c,4,6,2,Data shows fall in effective corporate tax rate from 1947-2011,5.1503,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-27950.jpg
3cbdb77b2669ba22a7ac18ee,5,10,3,"Referendum results were approximately 2 million ""No"" votes compared to approximately 1.6 million ""Yes"" votes.",9.4339,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-40784.png
3cbdb77b2669ba22a7ac18ee,5,10,4,This image shows the income tax percentage rates of OCED countries in descending order.  Each percentage is further broken down into portions of that percentage the employee and employer contribute to that tax.,9.4339,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-37794.png
3cbdb77b2669ba22a7ac18ee,5,10,4,This image shows the income tax percentage rates of OCED countries in descending order.  Each percentage is further broken down into portions of what percentage the employee and employer contribute to that tax.,9.4339,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-37794.png
3cbdb77b2669ba22a7ac18ee,5,10,4,"It shows wide variation of percent change in GDP even when the tax rate is constant.  Conversely, raising or lowering the tax rate has low correlation to the change in GDP.  Correlation rate is low (0.12) between the two values.",9.4339,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-24650.jpg
3cbdb77b2669ba22a7ac18ee,5,10,4,"It shows wide variation of percent change in GDP even when the tax rate remains constant.  Conversely, raising or lowering the tax rate does not appear to change GDP.  Correlation rate of these data is low (0.12).",9.4339,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-24650.jpg
172a5f434f4471d5080d6355,4,7,4,It shows that business R&D is better funded than private R&D.,7.238666667,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-23037.png
172a5f434f4471d5080d6355,4,7,5,This is a simple graph showing that broadcast ratings have fallen by millions of viewers but then also has risen by millions of viewers.,7.238666667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-33562.jpg
172a5f434f4471d5080d6355,4,7,5,It is unclear on the time frame though.,7.238666667,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-33562.jpg
172a5f434f4471d5080d6355,4,7,2,This is a graph that shows the Yes and No votes on Scottish independence.,7.238666667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-40784.png
172a5f434f4471d5080d6355,4,7,2,This is a graph that shows the Yes and No votes on Scottish independence in 2014.,7.238666667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-40784.png
172a5f434f4471d5080d6355,4,7,2,"Yes voter were around 1,600.000 and No votes were around 2,000.000.",7.238666667,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-40784.png
c4c6964f47a306516d8c474b,5,8,1,"Bar graph of total health care spending as a percentage of GDP in France, Germany, Hungary, Ireland, Italy, Netherlands, and United Kingdom from 2005 to 2008",4.068433333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24427.JPG
c4c6964f47a306516d8c474b,5,8,1,Line graph of the U.S. effective corporate tax rate from 1947 to 2011,4.068433333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-27950.jpg
c4c6964f47a306516d8c474b,5,8,1,"Bar graph of total health spending per capita, in US dollars PPP-adjusted, of Australia and other first would nations in 1995, 2000, 2005, and 2007",4.068433333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-1840.png
4b768021747366f5a7628451,5,9,3,"The image shows that the U.S. spends the most, followed by Switzerland. ",4.509483333,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-1840.png
4b768021747366f5a7628451,5,9,3,"The image shows that in the most recent recorded year, the rate was near its average. ",4.509483333,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-24650.jpg
4b768021747366f5a7628451,5,9,2,The number of abortion clinics in Utah has steadily declined over the years.,4.509483333,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-11058.png
cd0921781d60c14e77777ff9,5,8,1,Health care spending in France of GDP compared to other first world nations from 2005-2008,7.0933,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24427.JPG
cd0921781d60c14e77777ff9,5,8,1,US corporate tax rate from 1947-2011,7.0933,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-27950.jpg
cd0921781d60c14e77777ff9,5,8,1,A pie chart of Vietnamese family names,7.0933,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-9265.png
134f5d62a109e603b2235a3c,3,7,5,A chart that shows capital gain tax rates in the US for the years 1950 through 2011,4.958316667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24650.jpg
134f5d62a109e603b2235a3c,3,7,4,How tax havens and shelters have caused the corporate tax rates to go down from the years 1947 through 2011.,4.958316667,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-27950.jpg
134f5d62a109e603b2235a3c,3,7,5,1881 Census breaking down Nash(?) economy by occupation.,4.958316667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-20101.png
914b3e121a973fac3d637d5e,4,10,5,This is a pie chart showing the occupational structure of Nash in 1881.,9.216283333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-20101.png
914b3e121a973fac3d637d5e,4,10,5,"It's showing that agriculture is producing 40%, textiles and clothing coming in at 31% with others coming in smaller numbers.",9.216283333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-20101.png
914b3e121a973fac3d637d5e,4,10,4,"This is a bar chart showing that France has had the highest healthcare spending as a percentage of GDP over the years 2005 through 2008 versus countries such as Germany, Hungary, Island, Italy, Netherlands, and the United Kingdom.",9.216283333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24427.JPG
914b3e121a973fac3d637d5e,4,10,4,France has averaged around 11% for the timframe with the lowest averages being Ireland and Hungary coming in at around 7%.,9.216283333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-24427.JPG
914b3e121a973fac3d637d5e,4,10,4,This is a bar chart showing that total health expenditure is rising across many major economies.,9.216283333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-1840.png
914b3e121a973fac3d637d5e,4,10,4,"The chart covers years 1995, 200, 2005 and 2007.",9.216283333,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-1840.png
914b3e121a973fac3d637d5e,4,10,4,The rate of spending seems to be increasing most heavily in the United States.,9.216283333,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-1840.png
914b3e121a973fac3d637d5e,4,10,4,Switzerland has also seen a large jump in total spending across this timeframe with Canada and France now having as much fluctuation.,9.216283333,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-1840.png
914b3e121a973fac3d637d5e,4,10,4,It would seem that the UK has also had a steady rate of increase over this timeframe.,9.216283333,"[0, 0, 1, 0]",0,0,1,0,prolific/train-0-1840.png
e36f7ec94084b1a63c3a0d79,5,8,3,The image tells us about the graph showing the level of U.S effective corporate tax rate between 1947-2011.,6.787716667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-27950.jpg
e36f7ec94084b1a63c3a0d79,5,8,3,Image showing the Total health percentage of GDP for France and other various first world nations between 2005 to 2008.,6.787716667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24427.JPG
e36f7ec94084b1a63c3a0d79,5,8,3,Image showing the Occupational structure of Nash as shown by the Census of 1881,6.787716667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-20101.png
9369474de8319c98e9142f47,2,7,2,total health spending as a percentage of GdP FOR FRANCE COMPARED AMONGST VARIOUS OTHER FIRST WORLD NATIONS FROM 2005 TO 2008.,2.722666667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24427.JPG
9369474de8319c98e9142f47,2,7,2,THE OCCUPATIONAL STRUCTURE OF NASH AS SHOWN BY THE CENSUS OF 1881.,2.722666667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-20101.png
9369474de8319c98e9142f47,2,7,2,DECLINE IN NUMBER OF ABORTION CLINICS IN UTAH BY YEAR,2.722666667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-11058.png
e306be5238d8647344d4c64f,6,12,4,Graph showing that the annual total health spending for France is higher than the other nations included.,7.806666667,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-24427.JPG
e306be5238d8647344d4c64f,6,12,5,Graph showing the change in the top capital gains tax rates vs economic growth over a period of 60 years indicates that the two factors are independent of one another.,7.806666667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24650.jpg
e306be5238d8647344d4c64f,6,12,5,Graph showing the change in the top capital gains tax rates vs economic growth over a period of 60 years indicates that the two factors are largely independent of one another.,7.806666667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24650.jpg
e306be5238d8647344d4c64f,6,12,3,A graph showing the percentage of Nash residents engaged in various occupations.,7.806666667,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-20101.png
6960b1e90dcedb1b32c13e31,6,12,4,"Comparisons of spending for Australia, Canada, France, Germany, Japan, Switzerland, UK, and US in bar chart form.",7.90425,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-1840.png
6960b1e90dcedb1b32c13e31,6,12,4,"Years shown are 1995, 2000, 2005, and 2007, with general uptrending for all countries over time, with the US highest.",7.90425,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-1840.png
6960b1e90dcedb1b32c13e31,6,12,2,"Line graph of number of abortion clinics in Utah over time from 1980 to 2020, with years on the X axis and number of clinics on the Y axis.",7.90425,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-11058.png
6960b1e90dcedb1b32c13e31,6,12,2,"Points are at years: approx 1982, approx 1992, approx 2014, approx 2017 and approx 2019.",7.90425,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-11058.png
6960b1e90dcedb1b32c13e31,6,12,2,"From the first point, the numbers are as follows: 7, 6, 2, 1, 1.",7.90425,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-11058.png
6960b1e90dcedb1b32c13e31,6,12,5,Bar graph visualizing total health spending as a percentage of GDP for different countries.,7.90425,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24427.JPG
6960b1e90dcedb1b32c13e31,6,12,5,"Y axis contains percentages up to 12.0%, X axis has different countries (France, Germany, Hungary, Ireland, Italy, Netherlands, United Kingdom), and there is color coding for each bar with different years (2005, 2006, 2007, 2008).",7.90425,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24427.JPG
f0cb18a5305f0fff565d93e0,4,10,3,Tax rates throughout history that show capital gains and percent of change.,18.84018333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-24650.jpg
f0cb18a5305f0fff565d93e0,4,10,2,Total amount of health spending comparisons from different countries from 1995 to 2007,18.84018333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-1840.png
f0cb18a5305f0fff565d93e0,4,10,3,"Breakdown of different jobs in Nash, Buckinghamshire in 1881.",18.84018333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-20101.png
6feaee223c19c8f6173522e8,5,10,4,"Bar graph shows spending in Australia, Canada, France, Germany, Japan, Switzerland, UK, and US.",3.868833333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-1840.png
6feaee223c19c8f6173522e8,5,10,4,Graph shows spending in the US highest by far at 7200 in 2007.,3.868833333,"[0, 0, 0, 0]",0,0,0,0,prolific/train-0-1840.png
6feaee223c19c8f6173522e8,5,10,4,"Switzerland is the next highest at 4500 in 2007, then Canada, then France and Germany tied, then Australia, UK, and Japan last.",3.868833333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-1840.png
6feaee223c19c8f6173522e8,5,10,1,"Circle graph shows:
Agriculture 40% (64), 
Textiles and clothing 31% (50), 
Domestic services 10% (16), 
No specific occupation 6% (9), 
Food and lodging 5% (8), 
Tradesman 4% (7), 
Local professionals 2% (4), 
Local government 1% (2), 
Other 1% (2)",3.868833333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-20101.png
6feaee223c19c8f6173522e8,5,10,3,Line graph shows US Effective Corporate Tax Rate 1947-2011.,3.868833333,"[1, 0, 0, 0]",1,0,0,0,prolific/train-0-27950.jpg
6feaee223c19c8f6173522e8,5,10,3,"Effective tax rate has decreased over time. 1947 35%, 1955 42%, 1963 37%, 1971 32%, 1979 27%, 1987 32%, 1995 28%, 2003 22%, 2011 18%",3.868833333,"[0, 1, 0, 0]",0,1,0,0,prolific/train-0-27950.jpg
